PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,PART_NOTES,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,MULTIPLIER,SYSTEM_STATUS,SYSTEM_DATE,SYSTEM_USERNAME,SYSTEM_IP,TOTAL_RECORDS,XTRA_RECORD_DETAILS,XTRA_RECORD_SELECTION,XTRA_PAGE_NUMBER,XTRA_SORT_NUMBER,XTRA_TOTAL_PAGES,XTRA_TOTAL_RECORDS,RESPONSE_CODE,RESPONSE_MESSAGE,Image,scrape_tag
6938939300363,Bird Toy,Pets,Pet Items,Other Pet Food,,,5.8745,5.9944,Each,0.0,,,Non Stock,,,No,0.0,A,2018-09-20T13:56:56.153,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0156/6938939300363.jpg,pets
6938939300370,Bird Toy,Pets,Pet Items,Other Pet Food,,,3.4345,3.5046,Each,0.0,,,Non Stock,,,No,0.0,A,2018-09-20T13:56:56.163,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0156/6938939300370.jpg,pets
6938939300387,Bird Toy,Pets,Pet Items,Other Pet Food,,,4.8916,4.9914,Each,0.0,,,Non Stock,,,No,0.0,A,2018-09-20T13:56:56.173,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0156/6938939300387.jpg,pets
5060251320819,Little Bigpaw Gourmet Seafood Mousse Selection 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,7.8,7.88,Each,0.09,kg,,Non Stock,,,No,0.0,A,2019-07-11T13:34:04.397,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0134/5060251320819.jpg,pets
5060251320529,Little Bigpaw Gourmet Tender Chicken Mousse 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.35,1.36,Each,0.85,kg,,Non Stock,,,No,0.0,A,2018-09-20T14:00:58.227,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0200/5060251320529.jpg,pets
5060251320369,Little Bigpaw Gourmet Tender Duck Mousse 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.35,1.36,Each,0.85,kg,,Non Stock,,,No,0.0,A,2018-09-20T14:00:58.187,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0200/5060251320369.jpg,pets
5060251320383,Little Bigpaw Gourmet Tender Turkey Mousse 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.35,1.36,Each,0.85,kg,,Non Stock,,,No,0.0,A,2018-09-20T14:00:58.197,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0200/5060251320383.jpg,pets
4047974447208,Livia Scratching Post Antique Pink 64cm,Pets,Pet Accessories,Pet Accessories,Trixie,,21.38,22.5,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-04-21T09:52:54.397,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0952/4047974447208.jpg,pets
8007520011211,Miglior Cane Bocconi Beef & Vegtable 405g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.44,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520011211.jpg,pets
8007520011204,Miglior Cane Bocconi Manzo 405g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.433,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520011204.jpg,pets
8007520011105,Miglior Cane Bocconi Pollo E Tacchino 405g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,0.66,0.75,Each,0.41,kg,,Stock,,,No,0.0,A,2018-09-14T13:16:35.427,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0116/8007520011105.jpg,pets
8007520024419,Miglior Cane Unico 100% Ham 150g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,0.97,1.11,Each,0.15,kg,,Stock,,,No,0.0,A,2018-09-14T13:24:08.947,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0124/8007520024419.jpg,pets
8007520023511,Miglior Cane Unico 100% Ham 300g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,1.81,2.08,Each,0.3,kg,,Stock,,,No,0.0,A,2021-03-23T09:01:43.347,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,pets
8007520024501,Miglior Cane Unico 100% Lamb 100g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,0.97,1.11,Each,0.1,kg,,Stock,,,No,0.0,A,2018-09-14T13:20:48.89,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0120/8007520024501.jpg,pets
8007520024532,Miglior Cane Unico 100% Turkey 100g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,0.97,1.11,Each,0.1,kg,,Stock,,,No,0.0,A,2018-09-14T13:20:48.93,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0120/8007520024532.jpg,pets
8007520023504,Miglior Cane Unico 100% Turkey 300g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,1.81,2.08,Each,0.3,kg,,Stock,,,No,0.0,A,2018-10-26T11:22:16.633,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1122/8007520023504.jpg,pets
8007520024471,Miglior Cane Unico 100% Veal 300g,Pets,Pet Food,Dog Tinned and Pouch Food,Miglior Cane,,1.44,1.66,Each,0.3,kg,,Stock,,,No,0.0,A,2018-09-14T13:24:09.77,GREENS,127.0.0.1,1280,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0124/8007520024471.jpg,pets
