PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,PART_NOTES,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,MULTIPLIER,SYSTEM_STATUS,SYSTEM_DATE,SYSTEM_USERNAME,SYSTEM_IP,TOTAL_RECORDS,XTRA_RECORD_DETAILS,XTRA_RECORD_SELECTION,XTRA_PAGE_NUMBER,XTRA_SORT_NUMBER,XTRA_TOTAL_PAGES,XTRA_TOTAL_RECORDS,RESPONSE_CODE,RESPONSE_MESSAGE,Image,scrape_tag
8051931292202,De Fonseca Men Flip Flops,Household,Footwear,Shoes,,,9.9,9.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-05-04T09:52:12.34,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931291939,De Fonseca Men Sliders,Household,Footwear,Shoes,,,13.9,13.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-05-04T09:52:12.403,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931296057,De Fonseca Men Sliders,Household,Footwear,Shoes,,,16.9,16.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-05-04T09:52:12.403,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931287703,De Fonseca Men Wedge Flip Flops,Household,Footwear,Shoes,,,13.9,13.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-05-04T09:52:12.387,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931287697,De Fonseca Men Wedge Flip Flops,Household,Footwear,Shoes,,,18.9,18.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-05-04T09:52:12.387,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931245758,De Fonseca Verona Ladies House Slippers Open Back,Household,Footwear,Shoes,,,16.9,16.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-01-12T12:11:10.6,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931347575,De Fonseca Winter Bormio Men Bed Slippers,Household,Footwear,Shoes,,,20.9,20.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-09-29T09:07:07.99,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931349173,De Fonseca Winter Modena Ladie Bed Slippers,Household,Footwear,Shoes,,,17.9,17.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-09-29T09:07:07.973,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931349166,De Fonseca Winter Modena Men Bed Slippers,Household,Footwear,Shoes,,,16.9,16.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-09-29T09:07:07.99,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931347018,De Fonseca Winter Roma Top Ladie Bed Slippers,Household,Footwear,Shoes,,,14.9,14.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-09-29T09:07:07.957,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931350070,De Fonseca Winter Roma Top Ladie Bed Slippers,Household,Footwear,Shoes,,,16.9,16.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-09-29T09:07:07.973,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931346806,De Fonseca Winter Roma Top Ladie Bed Slippers,Household,Footwear,Shoes,,,14.9,14.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2023-09-29T09:07:07.957,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8595028474732,Deco Bag 35cm Linen 6 Nozzles 630487,Household,Household Care and Essentials,Kitchen Essentials,Tescoma,,13.49,14.2,Each,1.0,p,,Non Stock,,,No,0.0,A,2018-09-20T13:52:09.333,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0152/8595028474732.jpg,household
8595028474688,Decorating Bag 10pcs 630470 Delicia,Household,Household Care and Essentials,Kitchen Essentials,Tescoma,,7.22,7.6,Each,1.0,p,,Non Stock,,,No,0.0,A,2018-09-20T13:52:09.323,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0152/8595028474688.jpg,household
8595028495744,"Deep Pot With Cover Ø 20 Cm, 3.0 L ”president Stone”",Household,Household Care and Essentials,Kitchen Essentials,,,63.9,65.2,Each,1.0,p,,Non Stock,,,No,0.0,A,2019-02-15T15:54:27.417,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0354/8595028495744.jpg,household
8595028495751,"Deep Pot With Cover Ø 24 Cm, 6.0 L ”president Stone”",Household,Household Care and Essentials,Kitchen Essentials,,,81.24,82.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2019-02-15T15:54:27.417,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0354/8595028495751.jpg,household
049932653847,"Deep Rect Roaster 40,4 X 24,9 X 7 Cm - 5",Household,Household Care and Essentials,Kitchen Essentials,,,10.43,10.75,Each,1.0,p,,Non Stock,,,No,0.0,A,2018-09-20T13:44:09.503,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0144/049932653847.jpg,household
8051931245673,Defonseca Home Slippers Verona 36-41,Household,Footwear,Shoes,,,16.9,16.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2022-09-29T15:05:54.773,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931202058,Defonseca Recco,Household,Footwear,Shoes,,,12.9,12.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2022-05-26T15:14:01.153,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931040711,Defonseca Rimini Flip Flop Size 29-35,Household,Footwear,Shoes,,,8.9,8.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2022-05-26T15:14:02.73,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931202423,Defonseca Rimini Summer Flip Flops,Household,Footwear,Shoes,,,9.9,9.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2022-05-26T15:14:03.433,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931169696,Defonseca Roma Slippers Top Size 40-47,Household,Footwear,Shoes,,,14.9,14.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2022-09-29T15:05:54.137,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931169849,Defonseca Roma Slippers Top Size 40-47,Household,Footwear,Shoes,,,14.9,14.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2022-09-29T15:05:54.617,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931243716,Defonseca Roma Slippers Top Size 40-47,Household,Footwear,Shoes,,,14.9,14.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2022-09-29T15:05:54.647,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931205257,Defonseca Vasto Beach Sliders,Household,Footwear,Shoes,,,12.9,12.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2022-05-26T15:14:02.793,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
8051931205134,Defonseca Vasto Beach Sliders,Household,Footwear,Shoes,,,12.9,12.9,Each,1.0,p,,Non Stock,,,No,0.0,A,2022-05-26T15:14:02.793,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,household
5013478141293,Dehumidifier Scented  Moisture Absorber,Household,Household Care and Essentials,Air Freshners,,,2.74,2.81,Each,1.0,p,,Stock,,,No,0.0,A,2019-02-15T15:52:21.407,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0352/5013478141293.jpg,household
8435599739376,Dekora Fireflares Blister X2,Household,Party Items,Party Items ,Dekora,,3.4,3.45,Each,2.0,p,,Stock,,,No,0.0,A,2020-10-16T15:00:39.097,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0300/8435599739376.jpg,household
8435035229614,Dekora Thin Sparklers,Household,Seasonal Items,Halloween,Dekora,,1.89,2.0,Each,1.0,p,,Stock,,,No,0.0,A,2020-10-16T15:00:39.113,GREENS,127.0.0.1,6449,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0300/8435035229614.jpg,household
