PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,PART_NOTES,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,MULTIPLIER,SYSTEM_STATUS,SYSTEM_DATE,SYSTEM_USERNAME,SYSTEM_IP,TOTAL_RECORDS,XTRA_RECORD_DETAILS,XTRA_RECORD_SELECTION,XTRA_PAGE_NUMBER,XTRA_SORT_NUMBER,XTRA_TOTAL_PAGES,XTRA_TOTAL_RECORDS,RESPONSE_CODE,RESPONSE_MESSAGE,Image,scrape_tag
2440387,Cherry Cheesecake 24cm,Confectionery,Chocolates and Sweets,Sweets,,,28.0,28.0,Each,1.0,p,,Stock,,,No,0.0,A,2020-06-26T12:59:54.603,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1259/2440387.jpg,confectionery
2440542,Cherry Cheesecake Small 20cm,Confectionery,Chocolates and Sweets,Sweets,Greens Products,,22.0,22.0,Each,1.0,p,,Stock,,Malta,No,0.0,A,2020-08-22T14:19:11.153,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0219/2440542.jpg,confectionery
4009900484787,Chewits Sticks Strawberry,Confectionery,Chocolates and Sweets,Sweets,,,0.49,0.49,Each,0.0,,,Stock,,,No,0.0,A,2019-02-15T15:57:29.603,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0357/4009900484787.jpg,confectionery
5350122000019,Chicken Twistees 50g,Confectionery,Crisps Popcorn And other Snacks,Snacks and Crisps,Twistees,,0.8,0.8,Each,0.05,kg,,Stock,,Malta,No,0.0,A,2018-09-18T13:28:52.65,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0128/5350122000019.jpg,confectionery
8410000825299,Chips Ahoy Galletas Con Chocolate 400gr,Confectionery,Chocolates and Sweets,Sweets,Nabisco,,4.95,5.78,Each,0.4,kg,,Stock,,,No,0.0,A,2022-09-16T11:06:54.307,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/1106/8410000825299.jpg,confectionery
2440650,Chocolate & Coconut Cake 115g,Confectionery,Chocolates and Sweets,Sweets,Greens Products,,2.65,2.65,Each,1.0,p,,Stock,,,No,0.0,A,2021-04-01T12:00:45.973,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,confectionery
2441318,Chocolate & Mint,Confectionery,Chocolates and Sweets,Sweets,,,2.5,2.5,Each,1.0,p,,Stock,,,No,0.0,A,2022-12-09T14:39:18.077,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/noimages.jpg,confectionery
2441130,"Chocolate & Orange Cake, 500g",Confectionery,Chocolates and Sweets,Sweets,Greens Products,,4.5,4.5,Each,1.0,p,,Stock,,,No,0.0,A,2021-04-15T17:01:51.993,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0501/2441130.jpg,confectionery
2441132,"Chocolate & Orange Cupcake, X 6",Confectionery,Chocolates and Sweets,Sweets,,,3.5,3.5,Each,1.0,p,,Stock,,Malta,No,0.0,A,2022-01-25T17:34:23.967,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0534/2441132.jpg,confectionery
2441309,Chocolate Biscuits,Confectionery,Chocolates and Sweets,Sweets,Greens Products,,2.9,2.9,Each,1.0,p,,Stock,,,No,0.0,A,2022-01-25T17:34:23.983,GREENS,127.0.0.1,2084,,,0.0,0.0,0.0,0.0,0,,https://www.greens.com.mt/media/products/0534/2441309.jpg,confectionery
