PART_NUMBER,PART_DESCRIPTION,GROUP_1,GROUP_2,GROUP_3,GROUP_4,GROUP_5,SALES_PRICE,SALES_PRICE_RRP,UOM,SIZE_VALUE,SIZE_UOM,ITEM_TYPE,CUSTOM_WEIGHT,COUNTRY_OF_ORIGIN,BCRS,Image,scrape_tag
9003579311783,Royal Canin Kitten Inst. Jelly Box 12 X 85g,Pets,Pet Food,Other Pet Food,,,8.8895,10.85,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0157/9003579311783.jpg,pets
9003579308745,Royal Canin Kitten Instinctive Wet 85g Box Of 12,Pets,Pet Food,Other Pet Food,,,8.8895,10.85,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0157/9003579308745.jpg,pets
9003579003831,Royal Canin Kitten Wet In Loaf 12 85gr,Pets,Pet Food,Other Pet Food,,,8.8895,10.85,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0157/9003579003831.jpg,pets
9003579008690,Royal Canin Light Loaf 85g,Pets,Pet Food,Other Pet Food,,,10.5685,12.85,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0234/9003579008690.jpg,pets
9003579008850,Royal Canin Relax Loaf 85g,Pets,Pet Food,Other Pet Food,,,10.5685,12.85,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0234/9003579008850.jpg,pets
9003579311295,Royal Canin Sterilised Wet Box Of 12 X 85g,Pets,Pet Food,Other Pet Food,,,8.8895,10.85,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0157/9003579311295.jpg,pets
9003579311844,Royal Canin Sterlised In Jelly Wet 12 85gr,Pets,Pet Food,Other Pet Food,,,6.73,8.15,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0437/9003579311844.jpg,pets
9003579308707,Royal Canin Ultra Light Wet 85g Box Of 12,Pets,Pet Food,Other Pet Food,,,8.8895,10.85,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0131/9003579308707.jpg,pets
9003579311806,Royal Canin Ultra Light Wet Jelly 85g Box X12,Pets,Pet Food,Other Pet Food,,,8.184,9.05,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0131/9003579311806.jpg,pets
9003579009376,Royal Canin Urinary Loaf 85g,Pets,Pet Food,Other Pet Food,,,10.5685,12.85,Each,0.0,,Stock,,,No,https://www.greens.com.mt/media/products/0234/9003579009376.jpg,pets
8411514805579,Sanicat Active White Lotus Flower 10l,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,11.99,12.69,Each,10.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1121/8411514805579.jpg,pets
5350201021126,Sanicat Active White Lotus Flower 10l Only 8.99,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,8.99,11.8,Each,10.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1038/5350201021126.jpg,pets
8411514805937,Sanicat Classic Lavender 10lt,Pets,Pet Hygiene,Pet Hygiene,,,7.7,8.14,Each,10.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1202/8411514805937.jpg,pets
8411514805968,Sanicat Classic Lavender Cat Litter 16l,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,11.04,11.68,Each,16.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1202/8411514805968.jpg,pets
8411514805869,Sanicat Classic Marsella Cat Litter 10l,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,6.91,7.32,Each,10.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1202/8411514805869.jpg,pets
8411514805906,Sanicat Classic Unscented Cat Litter 10l,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,6.58,6.96,Each,10.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1202/8411514805906.jpg,pets
8411514801441,Sanicat Classic Unscented Cat Litter 16l,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,10.15,10.74,Each,16.0,l,Stock,,,No,https://www.greens.com.mt/media/products/0233/8411514801441.jpg,pets
8411514801939,Sanicat Clumping Unscented Cat Litter 10l,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,8.03,8.5,Each,10.0,l,Stock,,,No,https://www.greens.com.mt/media/products/0831/8411514801939.jpg,pets
8411514805845,Sanicat Clumping Vanilla Mandarine 8lt,Pets,Pet Hygiene,Pet Hygiene,,,7.98,8.5,Each,8.0,l,Stock,,,No,https://www.greens.com.mt/media/products/0104/8411514805845.jpg,pets
8411514806248,Sanicat Clumping White Active 10l,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,11.99,12.69,Each,8.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1121/8411514806248.jpg,pets
5350201021102,Sanicat Clumping White Cotton Fresh 10l Only 8.99,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,8.99,11.8,Each,10.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1038/5350201021102.jpg,pets
5350201021096,Sanicat Clumping White Fragrance Free 10l Only 8.99,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,8.99,11.8,Each,10.0,l,Stock,,,No,https://www.greens.com.mt/media/products/1038/5350201021096.jpg,pets
8411514806187,Sanicat Clumping White Rose Petal 8l,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,11.15,11.8,Each,0.0,l,Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
8411514802066,Sanicat Diamond Silica Gel Cat Litter 3.8l,Pets,Pet Hygiene,Pet Hygiene,Sanicat,,9.53,10.09,Each,3.8,l,Stock,,,No,https://www.greens.com.mt/media/products/0830/8411514802066.jpg,pets
8699245856187,Scented Litter Baby Powder 10kg,Pets,Pet Hygiene,Pet Hygiene,,,9.57,10.53,Each,10.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8699245856187.jpg,pets
8005852273697,Schesi Chicken & Prwn 140g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.9,2.09,Each,0.14,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852273697.jpg,pets
8005852174505,Schesir Bio Puppy Chicken 85g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.42,1.55,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852174505.jpg,pets
8005852144300,Schesir Cat Food Bio Pork 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.42,1.55,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852144300.jpg,pets
8005852015792,Schesir Cat Food Chicken & Ham 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852015792.jpg,pets
8005852760524,Schesir Cat Food Chicken 1.5kg,Pets,Pet Food,Cat Dried Food,,,9.15,10.05,Each,1.5,kg,Stock,,,No,https://www.greens.com.mt/media/products/0106/8005852760524.jpg,pets
8005852171061,Schesir Cat Food Chicken With Seabass 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8005852171061.jpg,pets
8005852760531,Schesir Cat Food Fish 1.5kg,Pets,Pet Food,Cat Dried Food,,,9.15,10.05,Each,1.5,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852760531.jpg,pets
8005852613516,Schesir Cat Food Food Chicken & Pineapple 75g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852613516.jpg,pets
8005852750150,Schesir Cat Food Food Salmon 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0122/8005852750150.jpg,pets
8005852613509,Schesir Cat Food Food Tun & Pap 75g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852613509.jpg,pets
8005852750075,Schesir Cat Food Food Tuna & Beef 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852750075.jpg,pets
8005852140197,Schesir Cat Food Food Tuna & Hake 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0122/8005852140197.jpg,pets
8005852750020,Schesir Cat Food Food Tuna & Ham 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852750020.jpg,pets
8005852750044,Schesir Cat Food Food Tuna & Prawn 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852750044.jpg,pets
8005852171009,Schesir Cat Food Food Tuna 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8005852171009.jpg,pets
8005852750013,Schesir Cat Food Food Tuna 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852750013.jpg,pets
8005852760555,Schesir Cat Food Hairball 1.5kg,Pets,Pet Food,Cat Dried Food,,,9.15,10.05,Each,1.5,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852760555.jpg,pets
8005852107404,Schesir Cat Food Ham 1.5kg,Pets,Pet Food,Cat Dried Food,,,9.15,10.05,Each,1.5,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852107404.jpg,pets
8005852760548,Schesir Cat Food Lamb 1.5kg,Pets,Pet Food,Cat Dried Food,,,9.15,10.05,Each,1.5,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852760548.jpg,pets
8005852656810,Schesir Cat Food Pouch Chicken & Cod 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852656810.jpg,pets
8005852161826,Schesir Cat Food Salad Chicken With Beef Mango & Green Beans 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.78,1.95,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8005852161826.jpg,pets
8005852161819,Schesir Cat Food Salad Chicken With Goji Berries & Spinach 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.78,1.95,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8005852161819.jpg,pets
8005852161857,Schesir Cat Food Salad Ocean Fish With Pumpkin & Pear 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.78,1.95,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8005852161857.jpg,pets
8005852107503,Schesir Cat Food Sterilized & Light Fish  1.5kg,Pets,Pet Food,Cat Dried Food,,,9.15,10.05,Each,1.5,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852107503.jpg,pets
8005852760562,Schesir Cat Food Sterilized Chicken 1.5kg,Pets,Pet Food,Cat Dried Food,,,9.15,10.05,Each,1.5,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852760562.jpg,pets
8005852107497,Schesir Cat Food Sterilized Ham 1.5kg,Pets,Pet Food,Cat Dried Food,,,9.15,10.05,Each,1.5,kg,Stock,,,No,https://www.greens.com.mt/media/products/0106/8005852107497.jpg,pets
8005852750518,Schesir Cat Food Tuna & Beef & Rice 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0122/8005852750518.jpg,pets
8005852171092,Schesir Cat Food Tuna & Quinoa 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
8005852015822,Schesir Cat Food Tuna & Salmon 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852015822.jpg,pets
8005852171108,Schesir Cat Food Tuna Chicken & Shrimp 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/noimages.jpg,pets
8005852172723,Schesir Cat Food Tuna Dentex  85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852172723.jpg,pets
8005852172730,Schesir Cat Food Tuna Mahi Mahi  85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8005852172730.jpg,pets
8005852172761,Schesir Cat Food Tuna Seabass 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852172761.jpg,pets
8005852172716,Schesir Cat Food Tuna Squids 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8005852172716.jpg,pets
8005852273116,Schesir Chicken & Aloe 140g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.9,2.09,Each,0.14,kg,Stock,,,No,https://www.greens.com.mt/media/products/0212/8005852273116.jpg,pets
8005852280015,Schesir Chicken & Carrot 285g,Pets,Pet Food,Dog Tinned and Pouch Food,,,2.87,3.15,Each,0.29,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852280015.jpg,pets
8005852280312,Schesir Chicken & Peas 285g,Pets,Pet Food,Dog Tinned and Pouch Food,,,2.87,3.15,Each,0.29,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852280312.jpg,pets
8005852280114,Schesir Chicken & Potatoes 285g,Pets,Pet Food,Dog Tinned and Pouch Food,,,2.87,3.15,Each,0.29,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852280114.jpg,pets
8005852280213,Schesir Chicken & Pumpkin 285g,Pets,Pet Food,Dog Tinned and Pouch Food,,,2.87,3.15,Each,0.29,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852280213.jpg,pets
8005852280411,Schesir Chicken & Spinach 285g,Pets,Pet Food,Dog Tinned and Pouch Food,,,2.87,3.15,Each,0.29,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852280411.jpg,pets
8005852270511,Schesir Chicken Fillet & Ham 140g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.9,2.09,Each,0.14,kg,Stock,,,No,https://www.greens.com.mt/media/products/0212/8005852270511.jpg,pets
8005852613721,Schesir Dog Food Chicken & Apple 150g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.81,1.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852613721.jpg,pets
8005852712547,Schesir Dog Food Chicken & Beef 150g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.81,1.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852712547.jpg,pets
8005852712554,Schesir Dog Food Chicken & Ham 150g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.81,1.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852712554.jpg,pets
8005852613707,Schesir Dog Food Chicken & Papaya 150g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.81,1.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852613707.jpg,pets
8005852613714,Schesir Dog Food Chicken & Pineapple 150g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.81,1.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852613714.jpg,pets
8005852712523,Schesir Dog Food Chicken Fillet 150g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.81,1.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852712523.jpg,pets
8005852160003,Schesir Dog Food Medium Main Chicken 3kg,Pets,Pet Food,Dog Dried Food,,,12.23,13.44,Each,3.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852160003.jpg,pets
8005852160089,Schesir Dog Food Medium Main Fish 3kg,Pets,Pet Food,Dog Dried Food,,,12.23,13.44,Each,3.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852160089.jpg,pets
8005852160041,Schesir Dog Food Medium Main Ham 3kg,Pets,Pet Food,Dog Dried Food,,,12.23,13.44,Each,3.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852160041.jpg,pets
8005852150103,Schesir Dog Food Small Maintenance Chicken 2kg,Pets,Pet Food,Dog Dried Food,,,10.45,11.49,Each,2.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852150103.jpg,pets
8005852150127,Schesir Dog Food Small Maintenance Fish  2kg,Pets,Pet Food,Dog Dried Food,,,10.46,11.5,Each,2.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852150127.jpg,pets
8005852150165,Schesir Dog Food Small Pup Chicken 2kg,Pets,Pet Food,Dog Dried Food,,,10.46,11.5,Each,2.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852150165.jpg,pets
8005852712530,Schesir Dog Food Tuna 150g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.81,1.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852712530.jpg,pets
8005852615466,Schesir In Broth Chicken & Ham 70g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.42,1.55,Each,0.07,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852615466.jpg,pets
8005852615459,Schesir In Broth Chicken & Prawns 70g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.42,1.55,Each,0.07,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852615459.jpg,pets
8005852615206,Schesir In Broth Tonno 70g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.42,1.55,Each,0.07,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852615206.jpg,pets
8005852615305,Schesir In Broth Tuna & Zuccini 70g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.42,1.55,Each,0.07,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852615305.jpg,pets
8005852615220,Schesir In Broth Tuna Bian 70g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.42,1.55,Each,0.07,kg,Stock,,,No,https://www.greens.com.mt/media/products/0122/8005852615220.jpg,pets
8005852171047,Schesir Kitten Chicken Fillet 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8005852171047.jpg,pets
8005856750347,Schesir Kitten Chicken Fillet 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005856750347.jpg,pets
8005852172204,Schesir Kitten Cream Pouch Tuna Up To 6 Months 150g,Pets,Pet Food,Cat Tinned and Pouch Food,,,3.3,3.63,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/1236/8005852172204.jpg,pets
8005852172310,Schesir Kitten Mousse Chicken 3-12m 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,2.05,2.26,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/1236/8005852172310.jpg,pets
8005852172327,Schesir Kitten Mousse Tuna 3-12m 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,2.05,2.26,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/1236/8005852172327.jpg,pets
8005852751058,Schesir Kitten Tuna 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852751058.jpg,pets
8005856750330,Schesir Kitten Tuna 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005856750330.jpg,pets
8005852160102,Schesir Medium Dog Food Lamb 3kg,Pets,Pet Food,Dog Dried Food,,,12.25,13.45,Each,3.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852160102.jpg,pets
8005852015815,Schesir Pouch Chicken Fillet 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852015815.jpg,pets
8005852171016,Schesir Pouch Tuna & Chicken 85g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.33,1.45,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0151/8005852171016.jpg,pets
8005852712639,Schesir Puppy Chicken & Aloe 150g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.81,1.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852712639.jpg,pets
8005852712622,Schesir Puppy Tuna & Aloe 150g,Pets,Pet Food,Dog Tinned and Pouch Food,,,1.81,1.99,Each,0.15,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852712622.jpg,pets
8005852150172,Schesir Small Dog Food Lamb Bag 2kg,Pets,Pet Food,Dog Dried Food,,,10.46,11.5,Each,2.0,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852150172.jpg,pets
8005852273017,Schesir Tuna & Aloe 140g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.9,2.09,Each,0.14,kg,Stock,,,No,https://www.greens.com.mt/media/products/0212/8005852273017.jpg,pets
8005852280510,Schesir Tuna & Carrots 285g,Pets,Pet Food,Dog Tinned and Pouch Food,,,2.87,3.15,Each,0.29,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852280510.jpg,pets
8005852613554,Schesir Tuna & Kiwi 75g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852613554.jpg,pets
8005852613547,Schesir Tuna & Mango 75g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852613547.jpg,pets
8005852273895,Schesir Tuna & Papaya 140g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.9,2.09,Each,0.14,kg,Stock,,,No,https://www.greens.com.mt/media/products/0212/8005852273895.jpg,pets
8005852613530,Schesir Tuna & Pineapple 75g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/0200/8005852613530.jpg,pets
8005852132109,Schesir After Dark Velvet Chicken Mouse 80g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/1051/8005852132109.jpg,pets
8005852132307,Schesir After Dark Velvet Chicken With Beef Mousse 80g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/1051/8005852132307.jpg,pets
8005852132406,Schesir After Dark Velvet Chicken With Duck Mousse 80g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/1051/8005852132406.jpg,pets
8005852132208,Schesir After Dark Velvet Chicken With Quail Egg Mousse 80g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/1051/8005852132208.jpg,pets
8005852231147,Schesir Cat Stix Chicken 15g 6 Pieces,Pets,Pet Food,Cat Tinned and Pouch Food,,,2.72,2.99,Each,0.02,kg,Stock,,,No,https://www.greens.com.mt/media/products/1053/8005852231147.jpg,pets
8005852231444,Schesir Cat Stix Salmon 15g 6 Pieces,Pets,Pet Food,Cat Tinned and Pouch Food,,,2.72,2.99,Each,0.02,kg,Stock,,,No,https://www.greens.com.mt/media/products/1051/8005852231444.jpg,pets
8005852235046,Schesir Cat Stix Variety Pack 15g 6 Pieces,Pets,Pet Food,Cat Tinned and Pouch Food,,,2.72,2.99,Each,0.02,kg,Stock,,,No,https://www.greens.com.mt/media/products/1052/8005852235046.jpg,pets
8005852132048,Schesir Silver Mousse Chicken 80g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/1051/8005852132048.jpg,pets
8005852133045,Schesir Silver Mousse Salmon 80g,Pets,Pet Food,Cat Tinned and Pouch Food,,,1.44,1.59,Each,0.08,kg,Stock,,,No,https://www.greens.com.mt/media/products/1051/8005852133045.jpg,pets
204S,Scratching Pole 47cm,Pets,Pet Items,Other Pet Food,,,13.2292,13.4992,Each,0.0,,Non Stock,,,No,https://www.greens.com.mt/media/products/0157/204S.jpg,pets
3065890108523,Sheba Fish 12x85g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,7.6,7.77,Each,12.0,p,Stock,,,No,https://www.greens.com.mt/media/products/1101/3065890108523.jpg,pets
4770608247584,Sheba Fish 4x85g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,2.94,3.0,Each,4.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0120/4770608247584.jpg,pets
4770608261634,Sheba Fresh & Fine Fish Pouches 6x50g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,3.95,4.04,Each,6.0,p,Stock,,,No,https://www.greens.com.mt/media/products/1103/4770608261634.jpg,pets
4770608247126,Sheba Fresh And Fine Meat Pouches 6x50g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,3.95,4.04,Each,6.0,p,Stock,,,No,https://www.greens.com.mt/media/products/1101/4770608247126.jpg,pets
4770608261573,Sheba Fresh And Fine Poultry Pouches 6x50g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,3.95,4.04,Each,6.0,p,Stock,,,No,https://www.greens.com.mt/media/products/1204/4770608261573.jpg,pets
4770608247607,Sheba Meat 4x85g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,2.94,3.0,Each,4.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0120/4770608247607.jpg,pets
4008429065323,Sheba Pate' Classic Con Manzo 85g,Pets,Pet Food,Cat Dried Food,Sheba,,0.98,1.4,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0301/4008429065323.jpg,pets
4008429065347,Sheba Pate' Classic Con Pollo 85g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,0.98,1.4,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0116/4008429065347.jpg,pets
4008429065361,Sheba Pate' Classic Con Selvaggina 85g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,0.79,0.95,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0116/4008429065361.jpg,pets
4008429065262,Sheba Pate'salmone 85gr,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,0.98,1.4,Each,0.09,kg,Stock,,,No,https://www.greens.com.mt/media/products/0308/4008429065262.jpg,pets
4770608255664,Sheba Poultry 12x85g,Pets,Pet Food,Cat Tinned and Pouch Food,Sheba,,7.6,7.77,Each,12.0,p,Stock,,,No,https://www.greens.com.mt/media/products/0959/4770608255664.jpg,pets
